stars,name,text,date,city,longitude,latitude,categories
5,Pizza Rock,"I always come here when I visit Vegas. They have the best Margherita pizza. The cheese tastes fresh every time. The house salad I recommend. Also don't forget the garlic garlic bread and meatballs. I was not a meatball fan but Pizza Rock cooks them perfectly and so flavorful. Seriously, I would recommend this place. My family lives here in Vegas and I definitely want them to experience this culinary delight.",2014-11-26,Las Vegas,-115.14200690000001,36.171830299999996,"['Pizza', 'Restaurants']"
4,Matt's Big Breakfast,"After waiting outside in the rain for over an hour to get in, we finally got one of the only ten tables (if even that) in this place.  

I do have to say that everything was fresh and everything tasted great... But... it's breakfast.  I know that big chains can somehow screw it up, but for the most part, it's not that difficult to pull off. 

This is one of the better places I've had breakfast... Maybe it was the hype, maybe the wait in the cold rain, or maybe it was just the food.  

Was it worth waiting in the rain for an hour?  No.  Was it worth waiting an hour without the rain?  No.  Was it some tasty breakfast?  Yes.",2010-03-14,Phoenix,-112.072327137,33.456696057399995,"['Restaurants', 'Breakfast & Brunch']"
1,Jaleo,"It was our first experience with Jaleo.

The initial greet with the hostess was great! Super friendly and sat is immediately.

We were greeted by Eric who brought us water and would be right back to take our beverage order. It took exactly 9 minutes for him to return to take our first round. It was frustrating so we decided to order as much as possible.

I ordered the 2 cone of the salmon tartar and asked if there was any onions. He said there were shallots but would ask if it could be omitted. He never er came back!!! The salmon came out before our wine? I guess timing was off. We then wanted the paella but were limited to two options reasoning they like to circulate the menu. Ok? I'm def not ordering the vegetable paella!!! 

Anyways it got even worse!!! We order the clam dish 15 minutes prior to suffice for the paella. Eric then comes by to inform us they are out of it 15 minutes after ordering!!! I'm in to food industry and I'm pretty sure their time standard for a clam dish is less than 15 minutes! I was just over it at this point. I asked for the check hungry and aggregated. Thank god the cosmopolitan had many other food options. 

I def do not recommend this location and am extremely disappointed about the service.",2016-08-16,Las Vegas,-115.1738726,36.1097544,"['Spanish', 'Tapas/Small Plates', 'Restaurants']"
4,The Cutting Board,"A very good first time experience at The Cutting Board. Considered going before but seemed they were a little slow getting off the ground. I will definitely go back. Aurora really needs more good dining options, so I wish them well. 

Went at lunch time and was impressed with the right mix of creativity in the menu options without being too far out of the mainstream. Really enjoyed the food. Ordered the Buttermilk Chicken Sandwich with Bourbon Slaw and side salad with the Honey Scallion dressing (a no charge substitute for fries). I truly enjoyed the meal. They make things from scratch here, not reheating frozen like so many of the chains do today. For that reason, I don't agree with others that say they are overpriced. I found pricing to be spot on for the value delivered. 

The waitress was also very friendly, informative and attentive which topped off the experience. 

They have Breakfast, Lunch and Dinner menus so need to go back and try the others. I don't write many reviews and rarely give 5 stars to anything, but if they go 2 for 2 with me, they have a shot. Definitely a place worth trying in the Aurora area.",2015-10-01,Aurora,-81.3444641,41.3169807,"['Breakfast & Brunch', 'American (Traditional)', 'Restaurants']"
5,Red Robin Gourmet Burgers,"Second time I've gone to this Red Robin and I haven't been disappointed. Last time was a couple of months ago and it was super busy but we got taken care of with no problems. Tonight was a slower night, which is expected since it's a weekday, but I had a great experience. The food came out immaculate and quickly, Nasiema's customer service is awesome, John's bartending skills are just as impressive. The whole place is clean and organized, the restaurant is ran very well. I'll be back same time tomorrow. Thanks guys!",2015-12-01,Las Vegas,-115.266543,36.271428,"['Sandwiches', 'Burgers', 'Restaurants', 'American (Traditional)']"
3,The Captain's Boil,"First timer... wouldn't say I would frequent much as it gets messy. We tried pretty much every seafood menu item offered. Don't get the shrimp appetizer just frozen shrimp. Large portion but not fresh seafood. Loved the whole crab I would go back and order a bunch of these. 
Mussels not that great they are the green muscles so they are most likely frozen. I would never order this again. 
Fresh shrimps not that great either, mushy 
Dungeness Crab and clams I would recommend. 
I wonder if they cook all the food in the plastic bags? Not very safe if they do. Boiling food in plastic bags... hmmmmm... 
Not much on service as they just drop bags off at ur table and don't really check on you. 
If your looking for an experience eat here you'll get messy and you will always remember eating here. It's like when your deciding on a family outing... 
take them here.

Not an environmentally friendly restaurant. 
Everything they use in there goes straight to the trash, cups only plastic not even glass cups for a beer lol 
Plastic cutlery if u ask and plastic bags upon plastic bags. 
Maybe there is a better way this company can help the environment
I wonder if they even recycle all that plastic.",2017-01-04,Richmond Hill,-79.3778179,43.8436698,"['Restaurants', 'Asian Fusion', 'Cajun/Creole', 'Seafood']"
5,El Carnicero,"My favorite restaurant. Well, possibly a close second to Momocho :) We go quite regularly and are impressed to see Chef Eric Williams running around there most of the time. 

Every margarita, every guacamole, every main dish, every side, and every special we've ever had here are incredible, I recommend it all.

Top recommendations: Orange Sesame Guac, Cuke Margs, Rooster Claw Margs, Wild Boar Taquitos, & the fries

The atmosphere here is also my favorite: hopping, yet intimate. And service is ALWAYS great, it's obvious they're a customer focused group.",2015-03-15,Lakewood,-81.815205,41.485678,"['Restaurants', 'Mexican']"
3,Fogo de Chão Brazilian Steakhouse,"I had dinner at the Brazilian Steak House Sunday night. I had heard so much about it and was looking forward to a great steak.  First I was shocked when saw a salad bar.  I realize that they don't call a salad bar.  When one needs to go up and serve themselves, it's a salad bar.

When they charge so much for dinner it would have been wonderful if they also brought a salad to our table.

Then they brought out ALL of the meats. Way too much.   By the time you're served the meats almost every piece was at best room temperature. It was also difficult to get your meat rare. 

Not enough positive things.  Definitely not enough to bring me back",2015-11-10,Scottsdale,-111.926437,33.5299053,"['Steakhouses', 'Restaurants', 'Seafood', 'Brazilian']"
3,Hachoir,"I'm a huge tartare lover and I've been wanting to try their salmon tartare for a while. Their tartare come with fries and salad, which is really nice. Although it was a reasonable price for a meal of this kind, I wasn't amazed by it taste. Not that it wasn't good but it simply didn't meet my expectations.",2016-06-10,Montréal,-73.5780058,45.521864799999996,"['Restaurants', 'Burgers']"
4,Tokyo Kitchen,"TK is awesome for take-out as I live close by.  Their sashimi are always fresh-tasting, and other cooked option foods are prepared with what seems like real ingredients.  I find cooking style to be nostalgic, thus, I really enjoy having the more ""comfort food""-type items such as Katsu Don and any of the curry dishes.

Beware if eating in, though; it seems that the ventilation in the restaurant is insufficient and so you will come out smelling like you've been by the deep-fryer all day.",2012-08-26,Toronto,-79.3853288,43.6692431,"['Restaurants', 'Japanese']"
3,T.C. Eggington's,"The wait for two people was about a half an hour. They had coffee labled water containers out front for people to stay hydrated which I guess the thought is what counts, but to my boyfriend's disappointment it was not actually coffee. It's a small quaint 'family-owner' styled restaurant. It was fairly neat and clean. However, they need a course for their wait staff to learn what constitutes unmotivated service to excellent service. They need two bussers just to clean off one table fast enough. The waiters all seem to go at their own morning pace and the professionality just is not there (yet they have potential). I feel that there is great possibilities for this place to become a staple in the east side of towns must-have breakfast locations.

***Their dishes taste delicious and homely-authentic. Truly wonderfully made food.***

The only suggestion I would have is reduce some of the portions down because it really is a lot to try to take in. (And people wonder why on the average, Americans are overweight)",2012-07-08,Mesa,-111.85936909999998,33.3841971,"['Breakfast & Brunch', 'Restaurants']"
